elevator,reason,out_of_service,first_missed,estimated_return,difference (min),duration (min)
EL117,Under Investigation,Sat Mar 17 2018 11:24:00 GMT-0400 (EDT),Sat Mar 17 2018 14:06:08 GMT-0400 (EDT),Sat Mar 17 2018 20:00:00 GMT-0400 (EDT),-353.86635,162.13365000000002
EL295X,Repair,Sat Mar 17 2018 13:00:00 GMT-0400 (EDT),Mon Mar 19 2018 18:10:07 GMT-0400 (EDT),Sat Mar 17 2018 21:00:00 GMT-0400 (EDT),2710.127066666667,3190.127066666667
EL312,Maintenance,Sat Mar 17 2018 12:09:00 GMT-0400 (EDT),Sat Mar 17 2018 17:43:08 GMT-0400 (EDT),Sat Mar 17 2018 21:00:00 GMT-0400 (EDT),-196.86178333333334,334.13821666666666
EL127,Under Investigation,Sat Mar 17 2018 15:05:00 GMT-0400 (EDT),Sat Mar 17 2018 16:41:07 GMT-0400 (EDT),Sat Mar 17 2018 22:00:00 GMT-0400 (EDT),-318.87104999999997,96.12895
EL311,Repair,Sat Mar 17 2018 14:05:00 GMT-0400 (EDT),Thu Mar 29 2018 23:23:09 GMT-0400 (EDT),Sat Mar 17 2018 22:00:00 GMT-0400 (EDT),17363.162116666666,17838.162116666666
EL225,Repair,Sat Mar 17 2018 13:48:00 GMT-0400 (EDT),Sat Mar 17 2018 18:10:07 GMT-0400 (EDT),Sat Mar 17 2018 22:00:00 GMT-0400 (EDT),-229.87653333333336,262.1234666666667
EL319,Repair,Sat Mar 17 2018 13:30:00 GMT-0400 (EDT),Sun Mar 18 2018 01:43:07 GMT-0400 (EDT),Sat Mar 17 2018 22:00:00 GMT-0400 (EDT),223.12398333333334,733.1239833333333
EL111,Under Investigation,Sat Mar 17 2018 14:55:00 GMT-0400 (EDT),Sun Mar 18 2018 00:24:08 GMT-0400 (EDT),Sat Mar 17 2018 23:00:00 GMT-0400 (EDT),84.14071666666668,569.1407166666667
EL107,Under Investigation,Sat Mar 17 2018 12:20:00 GMT-0400 (EDT),Sat Mar 17 2018 13:42:06 GMT-0400 (EDT),Sat Mar 17 2018 23:00:00 GMT-0400 (EDT),-557.8846666666667,82.11533333333334
EL107,Under Investigation,Sat Mar 17 2018 15:36:00 GMT-0400 (EDT),Sat Mar 17 2018 18:33:08 GMT-0400 (EDT),Sun Mar 18 2018 00:00:00 GMT-0400 (EDT),-326.85498333333334,177.14501666666666
EL394,Under Investigation,Sat Mar 17 2018 15:30:00 GMT-0400 (EDT),Sat Mar 17 2018 17:30:05 GMT-0400 (EDT),Sun Mar 18 2018 01:00:00 GMT-0400 (EDT),-449.9055,120.0945
EL716,Under Investigation,Sat Mar 17 2018 20:01:00 GMT-0400 (EDT),Sat Mar 17 2018 21:41:08 GMT-0400 (EDT),Sun Mar 18 2018 05:00:00 GMT-0400 (EDT),-438.85614999999996,100.14385
EL221,Under Investigation,Sat Mar 17 2018 21:53:00 GMT-0400 (EDT),Sat Mar 17 2018 23:19:08 GMT-0400 (EDT),Sun Mar 18 2018 06:00:00 GMT-0400 (EDT),-400.8602333333334,86.13976666666667
EL405,Under Investigation,Sat Mar 17 2018 23:26:00 GMT-0400 (EDT),Sun Mar 18 2018 04:36:07 GMT-0400 (EDT),Sun Mar 18 2018 07:00:00 GMT-0400 (EDT),-143.87245,310.12755
EL405,Under Investigation,Sat Mar 17 2018 22:26:00 GMT-0400 (EDT),Sat Mar 17 2018 23:54:07 GMT-0400 (EDT),Sun Mar 18 2018 07:00:00 GMT-0400 (EDT),-425.8824,88.1176
EL125,Under Investigation,Sat Mar 17 2018 23:44:00 GMT-0400 (EDT),Sun Mar 18 2018 02:32:08 GMT-0400 (EDT),Sun Mar 18 2018 08:00:00 GMT-0400 (EDT),-327.85333333333335,168.14666666666665
EL706,Under Investigation,Sun Mar 18 2018 00:16:00 GMT-0400 (EDT),Sun Mar 18 2018 02:29:08 GMT-0400 (EDT),Sun Mar 18 2018 09:00:00 GMT-0400 (EDT),-390.8623833333333,133.13761666666667
EL188,Maintenance,Sun Mar 18 2018 05:35:00 GMT-0400 (EDT),Sun Mar 18 2018 07:13:09 GMT-0400 (EDT),Sun Mar 18 2018 10:00:00 GMT-0400 (EDT),-166.84721666666667,98.15278333333335
EL437,Maintenance,Sat Mar 17 2018 05:01:00 GMT-0400 (EDT),Sat Mar 17 2018 10:04:07 GMT-0400 (EDT),Sun Mar 18 2018 10:00:00 GMT-0400 (EDT),-1435.8740666666667,303.12593333333336
EL146,Maintenance,Sun Mar 18 2018 08:07:00 GMT-0400 (EDT),Sun Mar 18 2018 10:07:09 GMT-0400 (EDT),Sun Mar 18 2018 11:00:00 GMT-0400 (EDT),-52.8497,120.1503
EL197,Maintenance,Sun Mar 18 2018 05:52:00 GMT-0400 (EDT),Sun Mar 18 2018 09:52:07 GMT-0400 (EDT),Sun Mar 18 2018 11:00:00 GMT-0400 (EDT),-67.8747,240.1253
EL403,Maintenance,Sun Mar 18 2018 04:35:00 GMT-0400 (EDT),Sun Mar 18 2018 09:47:08 GMT-0400 (EDT),Sun Mar 18 2018 11:00:00 GMT-0400 (EDT),-72.85066666666667,312.14933333333335
EL425,Under Investigation,Sun Mar 18 2018 04:00:00 GMT-0400 (EDT),Sun Mar 18 2018 06:10:06 GMT-0400 (EDT),Sun Mar 18 2018 12:00:00 GMT-0400 (EDT),-349.88411666666667,130.11588333333333
EL195,Under Investigation,Sun Mar 18 2018 03:59:00 GMT-0400 (EDT),Sun Mar 18 2018 06:34:09 GMT-0400 (EDT),Sun Mar 18 2018 12:00:00 GMT-0400 (EDT),-325.84775,155.15225
EL278,Under Investigation,Sun Mar 18 2018 03:17:00 GMT-0400 (EDT),Sun Mar 18 2018 07:19:08 GMT-0400 (EDT),Sun Mar 18 2018 12:00:00 GMT-0400 (EDT),-280.8654333333333,242.13456666666667
EL142,Under Investigation,Sun Mar 18 2018 03:34:00 GMT-0400 (EDT),Sun Mar 18 2018 05:15:08 GMT-0400 (EDT),Sun Mar 18 2018 12:00:00 GMT-0400 (EDT),-404.86376666666666,101.13623333333334
EL226,Under Investigation,Sun Mar 18 2018 04:24:00 GMT-0400 (EDT),Sun Mar 18 2018 06:02:09 GMT-0400 (EDT),Sun Mar 18 2018 13:00:00 GMT-0400 (EDT),-417.84415,98.15585
EL290X,Repair,Sun Mar 18 2018 05:05:00 GMT-0400 (EDT),Mon Mar 19 2018 00:53:09 GMT-0400 (EDT),Sun Mar 18 2018 14:00:00 GMT-0400 (EDT),653.15225,1188.1522499999999
EL287X,Repair,Sun Mar 18 2018 06:45:00 GMT-0400 (EDT),Mon Mar 19 2018 00:52:09 GMT-0400 (EDT),Sun Mar 18 2018 15:00:00 GMT-0400 (EDT),592.1541833333333,1087.1541833333333
EL448X,Repair,Sun Mar 18 2018 06:40:00 GMT-0400 (EDT),Sun Mar 18 2018 18:38:08 GMT-0400 (EDT),Sun Mar 18 2018 15:00:00 GMT-0400 (EDT),218.14905,718.14905
EL281,Under Investigation,Sun Mar 18 2018 06:04:00 GMT-0400 (EDT),Sun Mar 18 2018 08:17:08 GMT-0400 (EDT),Sun Mar 18 2018 15:00:00 GMT-0400 (EDT),-402.8550333333333,133.14496666666668
EL277,Under Investigation,Sun Mar 18 2018 03:13:00 GMT-0400 (EDT),Sun Mar 18 2018 06:23:08 GMT-0400 (EDT),Sun Mar 18 2018 15:00:00 GMT-0400 (EDT),-516.8566833333333,190.14331666666666
EL111,Under Investigation,Sun Mar 18 2018 03:13:00 GMT-0400 (EDT),Tue Mar 20 2018 02:05:08 GMT-0400 (EDT),Sun Mar 18 2018 15:00:00 GMT-0400 (EDT),2105.1408,2812.1408
EL319,Under Investigation,Sun Mar 18 2018 09:12:00 GMT-0400 (EDT),Sun Mar 18 2018 10:26:08 GMT-0400 (EDT),Sun Mar 18 2018 17:00:00 GMT-0400 (EDT),-393.85921666666667,74.14078333333333
EL223,Under Investigation,Sun Mar 18 2018 08:24:00 GMT-0400 (EDT),Sun Mar 18 2018 10:56:08 GMT-0400 (EDT),Sun Mar 18 2018 17:00:00 GMT-0400 (EDT),-363.85716666666667,152.14283333333333
EL395,Under Investigation,Sun Mar 18 2018 09:17:00 GMT-0400 (EDT),Sun Mar 18 2018 11:43:08 GMT-0400 (EDT),Sun Mar 18 2018 18:00:00 GMT-0400 (EDT),-376.86564999999996,146.13434999999998
EL120,Under Investigation,Sun Mar 18 2018 09:03:00 GMT-0400 (EDT),Sun Mar 18 2018 12:03:07 GMT-0400 (EDT),Sun Mar 18 2018 18:00:00 GMT-0400 (EDT),-356.8706666666667,180.12933333333334
EL113,Repair,Sun Mar 18 2018 11:21:00 GMT-0400 (EDT),Sun Mar 18 2018 13:01:07 GMT-0400 (EDT),Sun Mar 18 2018 19:00:00 GMT-0400 (EDT),-358.8692833333333,100.13071666666666
EL382,Under Investigation,Sun Mar 18 2018 12:10:00 GMT-0400 (EDT),Sun Mar 18 2018 13:44:07 GMT-0400 (EDT),Sun Mar 18 2018 20:00:00 GMT-0400 (EDT),-375.87225,94.12775
EL383,Under Investigation,Sun Mar 18 2018 12:10:00 GMT-0400 (EDT),Sun Mar 18 2018 14:29:08 GMT-0400 (EDT),Sun Mar 18 2018 21:00:00 GMT-0400 (EDT),-390.86545,139.13455000000002
EL223,Repair,Sun Mar 18 2018 13:10:00 GMT-0400 (EDT),Sun Mar 18 2018 15:22:07 GMT-0400 (EDT),Sun Mar 18 2018 21:00:00 GMT-0400 (EDT),-337.8670333333333,132.13296666666668
EL134,Maintenance,Sun Mar 18 2018 15:15:00 GMT-0400 (EDT),Sun Mar 18 2018 17:35:07 GMT-0400 (EDT),Sun Mar 18 2018 21:30:00 GMT-0400 (EDT),-234.87813333333332,140.12186666666668
EL291X,Repair,Sun Mar 18 2018 14:00:00 GMT-0400 (EDT),Mon Mar 19 2018 00:51:07 GMT-0400 (EDT),Sun Mar 18 2018 22:00:00 GMT-0400 (EDT),171.12563333333335,651.1256333333333
EL421,Maintenance,Sun Mar 18 2018 14:30:00 GMT-0400 (EDT),Sun Mar 18 2018 19:49:07 GMT-0400 (EDT),Sun Mar 18 2018 22:00:00 GMT-0400 (EDT),-130.86986666666667,319.13013333333333
EL732,Repair,Sun Mar 18 2018 13:30:00 GMT-0400 (EDT),Sun Mar 18 2018 14:39:08 GMT-0400 (EDT),Sun Mar 18 2018 22:00:00 GMT-0400 (EDT),-440.85563333333334,69.14436666666667
EL113,Repair,Sun Mar 18 2018 13:45:00 GMT-0400 (EDT),Sun Mar 18 2018 14:55:07 GMT-0400 (EDT),Sun Mar 18 2018 22:00:00 GMT-0400 (EDT),-424.88084999999995,70.11915
EL136,Repair,Sun Mar 18 2018 13:35:00 GMT-0400 (EDT),Sun Mar 18 2018 14:47:08 GMT-0400 (EDT),Sun Mar 18 2018 22:00:00 GMT-0400 (EDT),-432.8588,72.1412
EL224,Repair,Sun Mar 18 2018 15:45:00 GMT-0400 (EDT),Mon Mar 19 2018 04:53:08 GMT-0400 (EDT),Sun Mar 18 2018 23:00:00 GMT-0400 (EDT),353.14206666666666,788.1420666666667
EL404,Repair,Sun Mar 18 2018 15:00:00 GMT-0400 (EDT),Sun Mar 18 2018 16:18:08 GMT-0400 (EDT),Sun Mar 18 2018 23:00:00 GMT-0400 (EDT),-401.85901666666666,78.14098333333332
EL370,Under Investigation,Sun Mar 18 2018 14:40:00 GMT-0400 (EDT),Sun Mar 18 2018 15:53:08 GMT-0400 (EDT),Sun Mar 18 2018 23:00:00 GMT-0400 (EDT),-426.86631666666665,73.13368333333332
EL710,Repair,Sun Mar 18 2018 14:25:00 GMT-0400 (EDT),Sun Mar 18 2018 15:57:09 GMT-0400 (EDT),Sun Mar 18 2018 23:00:00 GMT-0400 (EDT),-422.84923333333336,92.15076666666667
EL107,Under Investigation,Sun Mar 18 2018 14:07:00 GMT-0400 (EDT),Sun Mar 18 2018 17:02:08 GMT-0400 (EDT),Sun Mar 18 2018 23:00:00 GMT-0400 (EDT),-357.85865,175.14135
EL708,Under Investigation,Sun Mar 18 2018 15:57:00 GMT-0400 (EDT),Sun Mar 18 2018 16:48:08 GMT-0400 (EDT),Mon Mar 19 2018 00:00:00 GMT-0400 (EDT),-431.8601,51.1399
EL195,Repair,Sun Mar 18 2018 15:17:00 GMT-0400 (EDT),Sun Mar 18 2018 15:40:07 GMT-0400 (EDT),Mon Mar 19 2018 00:00:00 GMT-0400 (EDT),-499.8754833333333,23.12451666666667
EL281,Under Investigation,Sun Mar 18 2018 17:07:00 GMT-0400 (EDT),Sun Mar 18 2018 19:20:07 GMT-0400 (EDT),Mon Mar 19 2018 01:00:00 GMT-0400 (EDT),-339.8742833333333,133.12571666666665
EL277,Under Investigation,Sun Mar 18 2018 16:54:00 GMT-0400 (EDT),Sun Mar 18 2018 18:08:07 GMT-0400 (EDT),Mon Mar 19 2018 01:00:00 GMT-0400 (EDT),-411.8747333333333,74.12526666666666
EL312,Maintenance,Sun Mar 18 2018 21:12:00 GMT-0400 (EDT),Sun Mar 18 2018 21:52:08 GMT-0400 (EDT),Mon Mar 19 2018 03:00:00 GMT-0400 (EDT),-307.85721666666666,40.142783333333334
EL193,Repair,Sun Mar 18 2018 18:19:00 GMT-0400 (EDT),Sun Mar 18 2018 22:23:08 GMT-0400 (EDT),Mon Mar 19 2018 03:00:00 GMT-0400 (EDT),-276.86193333333335,244.13806666666667
EL331,Under Investigation,Sun Mar 18 2018 21:42:00 GMT-0400 (EDT),Mon Mar 19 2018 02:09:07 GMT-0400 (EDT),Mon Mar 19 2018 06:00:00 GMT-0400 (EDT),-230.8796,267.1204
EL448X,Under Investigation,Sun Mar 18 2018 21:49:00 GMT-0400 (EDT),Mon Mar 19 2018 18:09:07 GMT-0400 (EDT),Mon Mar 19 2018 06:00:00 GMT-0400 (EDT),729.132,1220.132
EL107,Under Investigation,Sun Mar 18 2018 20:50:00 GMT-0400 (EDT),Mon Mar 19 2018 00:10:08 GMT-0400 (EDT),Mon Mar 19 2018 06:00:00 GMT-0400 (EDT),-349.85993333333334,200.14006666666668
EL420,Repair,Mon Mar 19 2018 05:02:00 GMT-0400 (EDT),Mon Mar 19 2018 06:28:08 GMT-0400 (EDT),Mon Mar 19 2018 07:00:00 GMT-0400 (EDT),-31.8556,86.14439999999999
EL716,Under Investigation,Sun Mar 18 2018 22:49:00 GMT-0400 (EDT),Mon Mar 19 2018 01:06:07 GMT-0400 (EDT),Mon Mar 19 2018 07:00:00 GMT-0400 (EDT),-353.86673333333334,137.13326666666666
EL436,Inspection,Mon Mar 19 2018 06:00:00 GMT-0400 (EDT),Mon Mar 19 2018 09:41:07 GMT-0400 (EDT),Mon Mar 19 2018 08:00:00 GMT-0400 (EDT),101.13146666666667,221.13146666666668
EL440,Under Investigation,Mon Mar 19 2018 01:28:00 GMT-0400 (EDT),Mon Mar 19 2018 05:56:08 GMT-0400 (EDT),Mon Mar 19 2018 10:00:00 GMT-0400 (EDT),-243.85559999999998,268.1444
EL104,Under Investigation,Mon Mar 19 2018 01:07:00 GMT-0400 (EDT),Mon Mar 19 2018 03:32:08 GMT-0400 (EDT),Mon Mar 19 2018 10:00:00 GMT-0400 (EDT),-387.85515000000004,145.14485000000002
EL113,Under Investigation,Mon Mar 19 2018 07:40:00 GMT-0400 (EDT),Mon Mar 19 2018 09:14:08 GMT-0400 (EDT),Mon Mar 19 2018 11:00:00 GMT-0400 (EDT),-105.86449999999999,94.13550000000001
EL112,Under Investigation,Mon Mar 19 2018 07:40:00 GMT-0400 (EDT),Mon Mar 19 2018 08:19:07 GMT-0400 (EDT),Mon Mar 19 2018 11:00:00 GMT-0400 (EDT),-160.86888333333334,39.13111666666667
EL247,Maintenance,Mon Mar 19 2018 07:24:00 GMT-0400 (EDT),Mon Mar 19 2018 09:46:07 GMT-0400 (EDT),Mon Mar 19 2018 11:00:00 GMT-0400 (EDT),-73.86721666666668,142.13278333333335
EL248,Maintenance,Mon Mar 19 2018 05:40:00 GMT-0400 (EDT),Mon Mar 19 2018 07:21:07 GMT-0400 (EDT),Mon Mar 19 2018 11:00:00 GMT-0400 (EDT),-218.88008333333335,101.11991666666667
EL248,Maintenance,Mon Mar 19 2018 05:38:00 GMT-0400 (EDT),Mon Mar 19 2018 06:01:09 GMT-0400 (EDT),Mon Mar 19 2018 11:00:00 GMT-0400 (EDT),-298.8410666666667,23.158933333333334
EL422,Maintenance,Mon Mar 19 2018 04:45:00 GMT-0400 (EDT),Mon Mar 19 2018 10:15:07 GMT-0400 (EDT),Mon Mar 19 2018 11:00:00 GMT-0400 (EDT),-44.87661666666667,330.1233833333333
EL131,Maintenance,Mon Mar 19 2018 04:20:00 GMT-0400 (EDT),Mon Mar 19 2018 10:10:07 GMT-0400 (EDT),Mon Mar 19 2018 11:00:00 GMT-0400 (EDT),-49.87716666666667,350.1228333333333
EL278,Under Investigation,Mon Mar 19 2018 04:39:00 GMT-0400 (EDT),Mon Mar 19 2018 10:28:07 GMT-0400 (EDT),Mon Mar 19 2018 13:00:00 GMT-0400 (EDT),-151.875,349.125
EL223,Under Investigation,Mon Mar 19 2018 04:27:00 GMT-0400 (EDT),Tue Mar 20 2018 03:00:07 GMT-0400 (EDT),Mon Mar 19 2018 13:00:00 GMT-0400 (EDT),840.1211833333333,1353.1211833333332
EL287X,Repair,Mon Mar 19 2018 05:40:00 GMT-0400 (EDT),Mon Mar 19 2018 13:26:07 GMT-0400 (EDT),Mon Mar 19 2018 14:00:00 GMT-0400 (EDT),-33.8671,466.13289999999995
EL332,Under Investigation,Mon Mar 19 2018 03:21:00 GMT-0400 (EDT),Mon Mar 19 2018 05:30:06 GMT-0400 (EDT),Mon Mar 19 2018 14:00:00 GMT-0400 (EDT),-509.8971,129.1029
EL402,Under Investigation,Mon Mar 19 2018 08:33:00 GMT-0400 (EDT),Mon Mar 19 2018 10:06:07 GMT-0400 (EDT),Mon Mar 19 2018 16:00:00 GMT-0400 (EDT),-353.88275,93.11725
EL277,Under Investigation,Mon Mar 19 2018 08:30:00 GMT-0400 (EDT),Mon Mar 19 2018 10:23:08 GMT-0400 (EDT),Mon Mar 19 2018 17:00:00 GMT-0400 (EDT),-396.86288333333334,113.13711666666667
EL222,Maintenance,Mon Mar 19 2018 15:39:00 GMT-0400 (EDT),Mon Mar 19 2018 16:25:06 GMT-0400 (EDT),Mon Mar 19 2018 18:00:00 GMT-0400 (EDT),-94.88475,46.115249999999996
EL124,Repair,Mon Mar 19 2018 15:09:00 GMT-0400 (EDT),Mon Mar 19 2018 17:22:08 GMT-0400 (EDT),Mon Mar 19 2018 18:00:00 GMT-0400 (EDT),-37.85691666666666,133.14308333333332
EL344,Under Investigation,Mon Mar 19 2018 09:23:00 GMT-0400 (EDT),Mon Mar 19 2018 10:41:08 GMT-0400 (EDT),Mon Mar 19 2018 18:00:00 GMT-0400 (EDT),-438.85088333333334,78.14911666666667
EL160,Repair,Mon Mar 19 2018 16:08:00 GMT-0400 (EDT),Mon Mar 19 2018 17:08:09 GMT-0400 (EDT),Mon Mar 19 2018 19:00:00 GMT-0400 (EDT),-111.84485,60.155150000000006
EL716,Repair,Mon Mar 19 2018 14:35:00 GMT-0400 (EDT),Mon Mar 19 2018 16:51:08 GMT-0400 (EDT),Mon Mar 19 2018 19:00:00 GMT-0400 (EDT),-128.86193333333333,136.13806666666667
EL441,Under Investigation,Mon Mar 19 2018 10:48:00 GMT-0400 (EDT),Mon Mar 19 2018 17:27:08 GMT-0400 (EDT),Mon Mar 19 2018 19:00:00 GMT-0400 (EDT),-92.86433333333333,399.1356666666667
EL497,Maintenance,Mon Mar 19 2018 15:45:00 GMT-0400 (EDT),Mon Mar 19 2018 19:11:09 GMT-0400 (EDT),Mon Mar 19 2018 21:00:00 GMT-0400 (EDT),-108.83571666666667,206.16428333333334
EL142,Maintenance,Mon Mar 19 2018 15:28:00 GMT-0400 (EDT),Mon Mar 19 2018 20:22:08 GMT-0400 (EDT),Mon Mar 19 2018 21:00:00 GMT-0400 (EDT),-37.85166666666667,294.14833333333337
EL319,Repair,Mon Mar 19 2018 14:52:00 GMT-0400 (EDT),Mon Mar 19 2018 20:26:08 GMT-0400 (EDT),Mon Mar 19 2018 21:00:00 GMT-0400 (EDT),-33.86363333333333,334.1363666666667
EL160,Repair,Mon Mar 19 2018 13:20:00 GMT-0400 (EDT),Mon Mar 19 2018 15:35:07 GMT-0400 (EDT),Mon Mar 19 2018 21:00:00 GMT-0400 (EDT),-324.87385,135.12615
EL437,Under Investigation,Mon Mar 19 2018 12:35:00 GMT-0400 (EDT),Mon Mar 19 2018 15:23:08 GMT-0400 (EDT),Mon Mar 19 2018 21:00:00 GMT-0400 (EDT),-336.8544333333333,168.14556666666667
EL206,Repair,Mon Mar 19 2018 17:20:00 GMT-0400 (EDT),Fri Mar 23 2018 23:16:10 GMT-0400 (EDT),Mon Mar 19 2018 22:00:00 GMT-0400 (EDT),5836.177483333333,6116.177483333333
EL118,Under Investigation,Mon Mar 19 2018 14:00:00 GMT-0400 (EDT),Mon Mar 19 2018 18:28:07 GMT-0400 (EDT),Mon Mar 19 2018 22:00:00 GMT-0400 (EDT),-211.87101666666666,268.12898333333334
EL206,Repair,Mon Mar 19 2018 14:05:00 GMT-0400 (EDT),Mon Mar 19 2018 17:53:08 GMT-0400 (EDT),Mon Mar 19 2018 22:00:00 GMT-0400 (EDT),-246.8573,228.1427
EL105,Under Investigation,Mon Mar 19 2018 13:50:00 GMT-0400 (EDT),Mon Mar 19 2018 16:11:08 GMT-0400 (EDT),Mon Mar 19 2018 22:00:00 GMT-0400 (EDT),-348.85068333333334,141.1493166666667
EL318,Under Investigation,Mon Mar 19 2018 13:45:00 GMT-0400 (EDT),Mon Mar 19 2018 17:25:08 GMT-0400 (EDT),Mon Mar 19 2018 22:00:00 GMT-0400 (EDT),-274.85641666666663,220.14358333333334
EL309,Under Investigation,Mon Mar 19 2018 13:40:00 GMT-0400 (EDT),Mon Mar 19 2018 14:57:08 GMT-0400 (EDT),Mon Mar 19 2018 22:00:00 GMT-0400 (EDT),-422.86153333333334,77.13846666666667
EL329,Maintenance,Mon Mar 19 2018 15:10:00 GMT-0400 (EDT),Mon Mar 19 2018 17:38:08 GMT-0400 (EDT),Mon Mar 19 2018 23:00:00 GMT-0400 (EDT),-321.85971666666666,148.14028333333331
EL732,Under Investigation,Mon Mar 19 2018 14:48:00 GMT-0400 (EDT),Mon Mar 19 2018 17:31:08 GMT-0400 (EDT),Mon Mar 19 2018 23:00:00 GMT-0400 (EDT),-328.8625,163.1375
EL376,Under Investigation,Mon Mar 19 2018 14:23:00 GMT-0400 (EDT),Mon Mar 19 2018 15:53:10 GMT-0400 (EDT),Mon Mar 19 2018 23:00:00 GMT-0400 (EDT),-426.83171666666664,90.16828333333333
EL277,Under Investigation,Mon Mar 19 2018 14:49:00 GMT-0400 (EDT),Mon Mar 19 2018 17:09:08 GMT-0400 (EDT),Mon Mar 19 2018 23:00:00 GMT-0400 (EDT),-350.8548166666667,140.14518333333334
EL146,Maintenance,Mon Mar 19 2018 14:45:00 GMT-0400 (EDT),Mon Mar 19 2018 15:10:06 GMT-0400 (EDT),Mon Mar 19 2018 23:00:00 GMT-0400 (EDT),-469.8878833333334,25.11211666666667
EL425,Under Investigation,Mon Mar 19 2018 16:09:00 GMT-0400 (EDT),Tue Mar 20 2018 01:29:08 GMT-0400 (EDT),Tue Mar 20 2018 00:00:00 GMT-0400 (EDT),89.14208333333333,560.1420833333334
EL218,Inspection,Mon Mar 19 2018 17:00:00 GMT-0400 (EDT),Mon Mar 19 2018 18:04:08 GMT-0400 (EDT),Tue Mar 20 2018 01:00:00 GMT-0400 (EDT),-415.8609666666667,64.13903333333333
EL137,Under Investigation,Mon Mar 19 2018 17:18:00 GMT-0400 (EDT),Mon Mar 19 2018 19:31:08 GMT-0400 (EDT),Tue Mar 20 2018 02:00:00 GMT-0400 (EDT),-388.8516166666667,133.14838333333333
EL332,Under Investigation,Mon Mar 19 2018 17:11:00 GMT-0400 (EDT),Mon Mar 19 2018 22:06:08 GMT-0400 (EDT),Tue Mar 20 2018 02:00:00 GMT-0400 (EDT),-233.86321666666666,295.1367833333333
EL422,Access Improvements,Mon Mar 19 2018 20:42:00 GMT-0400 (EDT),Mon Mar 19 2018 22:08:07 GMT-0400 (EDT),Tue Mar 20 2018 03:00:00 GMT-0400 (EDT),-291.86675,86.13325
EL720,Under Investigation,Mon Mar 19 2018 18:44:00 GMT-0400 (EDT),Tue Mar 20 2018 23:58:08 GMT-0400 (EDT),Tue Mar 20 2018 03:00:00 GMT-0400 (EDT),1258.1417833333333,1754.1417833333333
EL118,Under Investigation,Mon Mar 19 2018 18:30:00 GMT-0400 (EDT),Mon Mar 19 2018 20:01:08 GMT-0400 (EDT),Tue Mar 20 2018 03:00:00 GMT-0400 (EDT),-418.8652,91.1348
EL221,Under Investigation,Mon Mar 19 2018 18:19:00 GMT-0400 (EDT),Tue Mar 20 2018 01:35:07 GMT-0400 (EDT),Tue Mar 20 2018 03:00:00 GMT-0400 (EDT),-84.86954999999999,436.13045
EL716,Under Investigation,Mon Mar 19 2018 19:48:00 GMT-0400 (EDT),Mon Mar 19 2018 21:45:07 GMT-0400 (EDT),Tue Mar 20 2018 04:00:00 GMT-0400 (EDT),-374.8686833333333,117.13131666666666
EL226,Repair,Mon Mar 19 2018 22:28:00 GMT-0400 (EDT),Tue Mar 20 2018 10:31:08 GMT-0400 (EDT),Tue Mar 20 2018 06:00:00 GMT-0400 (EDT),271.14341666666667,723.1434166666667
EL316,Under Investigation,Mon Mar 19 2018 22:30:00 GMT-0400 (EDT),Tue Mar 20 2018 01:37:08 GMT-0400 (EDT),Tue Mar 20 2018 07:00:00 GMT-0400 (EDT),-322.8627666666667,187.13723333333334
EL107,Under Investigation,Mon Mar 19 2018 22:46:00 GMT-0400 (EDT),Tue Mar 20 2018 00:00:06 GMT-0400 (EDT),Tue Mar 20 2018 07:00:00 GMT-0400 (EDT),-419.8948,74.1052
EL277,Under Investigation,Mon Mar 19 2018 23:51:00 GMT-0400 (EDT),Tue Mar 20 2018 08:05:07 GMT-0400 (EDT),Tue Mar 20 2018 08:00:00 GMT-0400 (EDT),5.127366666666666,494.12736666666666
EL195,Under Investigation,Mon Mar 19 2018 23:01:00 GMT-0400 (EDT),Tue Mar 20 2018 01:04:08 GMT-0400 (EDT),Tue Mar 20 2018 08:00:00 GMT-0400 (EDT),-415.8558166666666,123.14418333333333
EL244,Under Investigation,Mon Mar 19 2018 23:08:00 GMT-0400 (EDT),Tue Mar 20 2018 03:59:08 GMT-0400 (EDT),Tue Mar 20 2018 08:00:00 GMT-0400 (EDT),-240.86475000000002,291.13525000000004
EL221,Repair,Tue Mar 20 2018 09:26:00 GMT-0400 (EDT),Wed Mar 21 2018 02:42:08 GMT-0400 (EDT),Tue Mar 20 2018 10:00:00 GMT-0400 (EDT),1002.1411833333333,1036.1411833333334
EL132,Maintenance,Mon Mar 19 2018 06:45:00 GMT-0400 (EDT),Tue Mar 20 2018 10:05:07 GMT-0400 (EDT),Tue Mar 20 2018 10:00:00 GMT-0400 (EDT),5.1280166666666664,1640.1280166666666
EL321,Maintenance,Tue Mar 20 2018 05:44:00 GMT-0400 (EDT),Tue Mar 20 2018 09:41:08 GMT-0400 (EDT),Tue Mar 20 2018 10:00:00 GMT-0400 (EDT),-18.866600000000002,237.13340000000002
EL131,Maintenance,Tue Mar 20 2018 04:33:00 GMT-0400 (EDT),Tue Mar 20 2018 10:12:07 GMT-0400 (EDT),Tue Mar 20 2018 10:00:00 GMT-0400 (EDT),12.13045,339.13045
